,dev_evs,dev_mae,dev_median_ae,dev_mse,dev_set_score,eval_evs,eval_mae,eval_median_ae,eval_mse,eval_set_score,method_ids,parameters,rank_test_score
64,0.68953732939,0.661289086594,0.47908203943,0.737383208167,0.791915229537,0.691445874998,0.649956941761,0.479500934327,0.772602065713,0.771986987822,"[5, 2, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 210, 'fit_intercept': True}",605
65,0.72547230611,0.654548437947,0.502493273152,0.695773641844,0.803657179938,0.700525626612,0.656081332599,0.498999622648,0.773965397646,0.771584636554,"[2, 2, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 160, 'fit_intercept': True}",659
66,0.687004355015,0.663133416613,0.47951660012,0.740420378996,0.791058159579,0.689734990263,0.650927400404,0.478004602938,0.77402526085,0.771566969517,"[5, 2, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 410, 'fit_intercept': True}",670
67,0.698044458392,0.660506627117,0.553492978074,0.69272462021,0.804517594116,0.64697275976,0.639391173659,0.498693444552,0.774233558319,0.771505496042,"[8, 2, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 110, 'fit_intercept': True}",672
68,0.685744464523,0.664061543758,0.481904470627,0.741937865779,0.790629934627,0.688883583941,0.651404320336,0.477269455912,0.774744507879,0.771354702829,"[5, 2, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 60, 'fit_intercept': True}",675
69,0.747418187167,0.640554717325,0.473839716102,0.684455462467,0.80685109693,0.727471486618,0.655066141446,0.460894202638,0.775105752993,0.771248090913,"[2, 2, 7]","{'normalize': True, 'n_alphas': 110, 'fit_intercept': True}",677
70,0.746532784687,0.625744244401,0.514880126037,0.642513981476,0.818686711503,0.675539776021,0.639714511054,0.470192477216,0.775595041296,0.771103690445,"[6, 0, 11]","{'normalize': True, 'l1_ratio': 0.40000000000000002, 'n_alphas': 510, 'fit_intercept': True}",697
71,0.69449114287,0.662652056838,0.561159932365,0.697196712208,0.803255598689,0.644345746267,0.640461994256,0.496618265027,0.775841291379,0.771031016263,"[8, 2, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 410, 'fit_intercept': True}",707
72,0.737240044516,0.632743872624,0.518119404732,0.655301669586,0.815078108655,0.668494713809,0.640518490706,0.473576816021,0.776598465296,0.77080755646,"[6, 0, 11]","{'normalize': True, 'l1_ratio': 0.40000000000000002, 'n_alphas': 10, 'fit_intercept': True}",713
73,0.69056852015,0.66447994929,0.541057404778,0.796833815362,0.775138652833,0.72562328338,0.639459813539,0.452120317079,0.776958281562,0.77070136623,"[5, 2, 11]","{'normalize': False, 'l1_ratio': 0.80000000000000004, 'n_alphas': 360, 'fit_intercept': True}",714
74,0.689916142038,0.665361510124,0.561157694284,0.702908047428,0.801643896842,0.640939204451,0.641879731015,0.491151727023,0.77797392355,0.77040162643,"[8, 2, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 60, 'fit_intercept': True}",747
75,0.777880179577,0.61375718078,0.500395741644,0.624621487237,0.823735857613,0.739765408164,0.6365427011,0.471389679997,0.778720905388,0.770181174548,"[5, 2, 8]","{'normalize': False, 'max_n_alphas': 1600, 'fit_intercept': True}",748
76,0.688217153585,0.666350887305,0.559999600552,0.705020382076,0.801047809671,0.639670561118,0.64240333481,0.4904485678,0.77878213783,0.770163103417,"[8, 2, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 10, 'fit_intercept': True}",764
77,0.787122502781,0.606431920368,0.48852624348,0.608575553498,0.828263916297,0.740760510414,0.637818651282,0.46961115619,0.780928334812,0.76952971029,"[5, 2, 9]","{'normalize': False, 'positive': False, 'criterion': 'aic', 'fit_intercept': True}",765
78,0.755183653195,0.633681132001,0.478739977963,0.674863897823,0.809557774415,0.731592837982,0.655851394144,0.461307658216,0.781911382669,0.769239589783,"[2, 2, 7]","{'normalize': True, 'n_alphas': 10, 'fit_intercept': True}",766
79,0.633428495085,0.676039941067,0.537648258402,0.828339091572,0.766248067726,0.658427300379,0.645691100262,0.480796478809,0.78411628321,0.768588871857,"[5, 1, 11]","{'normalize': True, 'l1_ratio': 0.80000000000000004, 'n_alphas': 10, 'fit_intercept': True}",768
80,0.649200330228,0.685448209329,0.569381208485,0.748776569978,0.788700096549,0.62099308351,0.649443048045,0.491090277731,0.78444994497,0.768490400436,"[7, 2, 11]","{'normalize': True, 'l1_ratio': 0.60000000000000009, 'n_alphas': 10, 'fit_intercept': True}",769
81,0.659090272011,0.674537307949,0.554003230076,0.788041009406,0.777619925784,0.656857374333,0.64888643175,0.524565845078,0.785111148546,0.768295263734,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 0.80000000000000004, 'n_alphas': 10, 'fit_intercept': True}",770
82,0.74484881242,0.628169695179,0.515096684828,0.645679985465,0.817793285662,0.668262894505,0.64560871526,0.48111601984,0.787959917584,0.767454525095,"[6, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 360, 'fit_intercept': True}",790
83,0.655539197232,0.667190139939,0.52854513293,0.805198298117,0.772778249917,0.668981031852,0.643129393918,0.476622719824,0.787987292329,0.767446446165,"[5, 1, 11]","{'normalize': True, 'l1_ratio': 0.80000000000000004, 'n_alphas': 310, 'fit_intercept': True}",794
84,0.743536108314,0.629211797305,0.515131337369,0.647550309724,0.817265492257,0.667288922251,0.645676456412,0.479544685081,0.788062722111,0.767424185065,"[6, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 310, 'fit_intercept': True}",796
85,0.656221509862,0.666901038487,0.528585753805,0.804469702487,0.77298385489,0.669253868016,0.643089694031,0.477287366462,0.788254163826,0.767367686119,"[5, 1, 11]","{'normalize': True, 'l1_ratio': 0.80000000000000004, 'n_alphas': 410, 'fit_intercept': True}",802
86,0.734029748913,0.630941086482,0.470565721038,0.645411187589,0.817869138683,0.65676135284,0.647418285945,0.505225796991,0.790047879608,0.766838318471,"[8, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 60, 'fit_intercept': True}",805
87,0.698317299841,0.659712401299,0.534292256647,0.699265831838,0.802671706517,0.629525294255,0.651474751284,0.52033699802,0.790581369935,0.766680872948,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 110, 'fit_intercept': True}",812
88,0.732213552216,0.632280858338,0.469088250622,0.64801230819,0.817135119279,0.655419536785,0.647824781085,0.504263883318,0.790637229265,0.766664387548,"[8, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 310, 'fit_intercept': True}",813
89,0.674989853178,0.670075582523,0.550040862626,0.724024322181,0.79568502073,0.616714326136,0.651239231024,0.483357688538,0.791096314952,0.766528900581,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.40000000000000002, 'n_alphas': 10, 'fit_intercept': True}",816
90,0.63570151567,0.675414011301,0.559778014604,0.834683210659,0.764457798366,0.680621157943,0.666437973324,0.514097992491,0.79149585828,0.766410985963,"[6, 1, 7]","{'normalize': True, 'n_alphas': 160, 'fit_intercept': True}",817
91,0.695940281182,0.661167637753,0.531915967591,0.702380079087,0.801792886092,0.627655308629,0.651984115254,0.518021779169,0.791738746025,0.766339304086,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 60, 'fit_intercept': True}",819
92,0.634746716096,0.675875643345,0.559705260878,0.835779783733,0.764148352539,0.680087809252,0.666726060591,0.513887381413,0.791819174781,0.766315567671,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 310, 'fit_intercept': True}",821
93,0.694917534712,0.661776540984,0.530926907447,0.703705088798,0.801418976925,0.626834391893,0.652202071712,0.516964065857,0.79226469847,0.766184083169,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 310, 'fit_intercept': True}",833
94,0.632964457458,0.676723818992,0.560509477825,0.837824170358,0.763571439861,0.679077442238,0.667282271406,0.513638194777,0.792448745267,0.766129766637,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 410, 'fit_intercept': True}",835
95,0.694459375899,0.662047767561,0.530479386858,0.70429712935,0.801251906911,0.626466104984,0.652299529618,0.516560323305,0.792501258451,0.766114268763,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 410, 'fit_intercept': True}",837
96,0.632525664248,0.676933340711,0.560779390688,0.838331032077,0.763428406763,0.67883163542,0.667419850812,0.513542169741,0.79260348698,0.766084098724,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 260, 'fit_intercept': True}",838
97,0.694181297538,0.662213078835,0.530221554269,0.704658316842,0.801149982138,0.626242788667,0.652358178469,0.516818937289,0.792646101131,0.766071522287,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 510, 'fit_intercept': True}",840
98,0.630857832358,0.67776409563,0.561800671116,0.84026216936,0.762883452317,0.677896151201,0.667940122825,0.515509826744,0.793201528897,0.765907602511,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 1.0, 'n_alphas': 110, 'fit_intercept': True}",845
99,0.778572064631,0.620753246867,0.476801862749,0.641381441819,0.819006306867,0.742948087105,0.664170396476,0.49042327194,0.793738342533,0.765749176201,"[2, 2, 10]","{'normalize': True, 'alpha': 0, 'l1_ratio': 0.60000000000000009, 'fit_intercept': True}",847
100,0.648307594195,0.695238173624,0.579189893822,0.857815119796,0.757930123271,0.686120640307,0.651090051036,0.475188846229,0.794265875836,0.765593488735,"[5, 2, 11]","{'normalize': False, 'l1_ratio': 0.20000000000000001, 'n_alphas': 410, 'fit_intercept': True}",859
101,0.659267240441,0.675845257276,0.529124802896,0.762188562442,0.784915319051,0.659421074884,0.671311391816,0.52786274707,0.795958650099,0.7650939113,"[6, 0, 9]","{'normalize': True, 'positive': False, 'criterion': 'bic', 'fit_intercept': True}",870
102,0.660394002314,0.676011936021,0.506656236449,0.840203544538,0.762899995862,0.705517050553,0.652739101594,0.510226563483,0.798258890561,0.764415056324,"[3, 2, 11]","{'normalize': False, 'l1_ratio': 0.40000000000000002, 'n_alphas': 160, 'fit_intercept': True}",873
103,0.704024474212,0.648412301509,0.488163269233,0.766823886705,0.783607260535,0.712358157386,0.644564487182,0.473831177139,0.80071954762,0.763688858644,"[5, 1, 9]","{'normalize': True, 'positive': False, 'criterion': 'aic', 'fit_intercept': True}",897
104,0.66244485479,0.675263233054,0.521784481639,0.83552989589,0.764218869272,0.701981814018,0.653377110608,0.51984577544,0.802879673736,0.763051354702,"[4, 2, 11]","{'normalize': False, 'l1_ratio': 0.40000000000000002, 'n_alphas': 410, 'fit_intercept': True}",900
105,0.722056905197,0.645885625954,0.528806032341,0.730674277961,0.793808446234,0.712169353592,0.654339387312,0.525563053995,0.803765370169,0.762789964886,"[6, 2, 11]","{'normalize': False, 'l1_ratio': 0.80000000000000004, 'n_alphas': 10, 'fit_intercept': True}",911
106,0.678342297192,0.665017689925,0.495845672432,0.820037878824,0.768590616254,0.718921599521,0.654067734352,0.46711369793,0.804068994372,0.762700358254,"[3, 2, 11]","{'normalize': False, 'l1_ratio': 0.80000000000000004, 'n_alphas': 260, 'fit_intercept': True}",944
107,0.772618211898,0.626899919601,0.478710227072,0.645877237806,0.817737622327,0.737724818449,0.666221035327,0.500015015339,0.804480372342,0.762578950955,"[2, 2, 4]","{'normalize': False, 'fit_intercept': True}",966
108,0.716663125471,0.650557798374,0.544725481234,0.737724590617,0.791818893618,0.706726456399,0.654665089444,0.510693874133,0.805560833269,0.762260081564,"[6, 2, 11]","{'normalize': False, 'l1_ratio': 0.60000000000000009, 'n_alphas': 110, 'fit_intercept': True}",967
109,0.638149914323,0.690206439971,0.555073246294,0.788317937469,0.777541778476,0.650199264552,0.673810252241,0.513522569544,0.805692095722,0.762221342931,"[7, 2, 8]","{'normalize': True, 'max_n_alphas': 500, 'fit_intercept': True}",978
110,0.780342546526,0.621629098664,0.476944436599,0.638206198753,0.819902339917,0.74136619679,0.671195192943,0.524903478007,0.805877104959,0.762166742361,"[2, 2, 3]","{'normalize': False, 'fit_intercept': True}",998
111,0.681946052476,0.66323690224,0.487553517006,0.816904816544,0.769474746159,0.721437919384,0.654485098372,0.467642637329,0.805877663395,0.762166577553,"[3, 2, 11]","{'normalize': False, 'l1_ratio': 1.0, 'n_alphas': 510, 'fit_intercept': True}",1000
112,0.715320482633,0.640943842286,0.462321354179,0.737886838575,0.791773108294,0.708603378011,0.659739404501,0.511881759358,0.806339101556,0.762030396316,"[6, 1, 9]","{'normalize': True, 'positive': False, 'criterion': 'aic', 'fit_intercept': True}",1018
113,0.680780245353,0.665302987835,0.497844428263,0.814177302435,0.770244432993,0.715843265734,0.653296291348,0.475396241358,0.808894547397,0.761276224241,"[4, 2, 11]","{'normalize': False, 'l1_ratio': 0.80000000000000004, 'n_alphas': 260, 'fit_intercept': True}",1030
114,0.663691144951,0.679393547021,0.548933145066,0.742940546905,0.790346984501,0.601212334753,0.660616030178,0.51401853899,0.809788325594,0.761012449307,"[7, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 10, 'fit_intercept': True}",1041
115,0.684924144795,0.663552318758,0.490842875307,0.810317283898,0.77133370525,0.718574277299,0.653609347343,0.467980754859,0.810629994806,0.760764052958,"[4, 2, 7]","{'normalize': False, 'n_alphas': 410, 'fit_intercept': True}",1042
116,0.73183051148,0.64141675618,0.510367064527,0.7172012492,0.797610447779,0.714563274931,0.656349781216,0.522068838705,0.811888428866,0.760392659516,"[6, 2, 9]","{'normalize': False, 'positive': False, 'criterion': 'bic', 'fit_intercept': True}",1074
117,0.679197163663,0.669939421226,0.548107493893,0.767230444532,0.783492532546,0.648999659806,0.656529308906,0.524569189857,0.815526828191,0.759318882436,"[6, 1, 11]","{'normalize': True, 'l1_ratio': 0.60000000000000009, 'n_alphas': 10, 'fit_intercept': True}",1075
118,0.679432730962,0.666028238671,0.504852018732,0.717973670997,0.797392475346,0.612982589393,0.660634912942,0.511312334758,0.81587818733,0.759215188104,"[8, 0, 11]","{'normalize': True, 'l1_ratio': 0.20000000000000001, 'n_alphas': 10, 'fit_intercept': True}",1076
119,0.652722239172,0.684895982297,0.524770053046,0.840640596876,0.76277666252,0.698433402576,0.670303624029,0.493672306126,0.816386823778,0.759065077544,"[2, 2, 11]","{'normalize': False, 'l1_ratio': 0.40000000000000002, 'n_alphas': 510, 'fit_intercept': True}",1077
120,0.631023566632,0.692288186641,0.538599961679,0.882696873864,0.750908653259,0.68018738941,0.66723304017,0.512233571125,0.817913478422,0.758614525909,"[3, 2, 11]","{'normalize': False, 'l1_ratio': 0.20000000000000001, 'n_alphas': 110, 'fit_intercept': True}",1089
121,0.690869356629,0.657939130031,0.505345329501,0.773448225264,0.781737915053,0.698473590231,0.661869073,0.470997421457,0.818524914502,0.758434076763,"[6, 0, 9]","{'normalize': False, 'positive': False, 'criterion': 'bic', 'fit_intercept': True}",1100
122,0.592221403282,0.708197005766,0.586604246459,0.859697916631,0.757398810186,0.594819532125,0.663344727192,0.504804520619,0.818624162158,0.75840478645,"[8, 1, 11]","{'normalize': True, 'l1_ratio': 0.60000000000000009, 'n_alphas': 10, 'fit_intercept': True}",1101
